uuid,avaliacaoRef,idBaseRef,fazendaRef,dtcResponsavelRef,cod_fazenda,nomeFazenda,cidade_nome,estado_sigla,regiao_macro,regiao_micro,safra,epoca,dataPlantioSoja,dataColheitaSoja,latitude,longitude,altitude,nomeResponsavel,nome,dePara,status_material,tipoTeste,indexTratamento,populacao,gm,subamostra,plantas
e20800e0-79bc-4cbc-97a1-81f747babee0,a09202c2-f0e8-4227-8d31-42f30d0ead47,11771154-e283-44cc-a3c4-136bfd85957b,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,NC25-46045-2,NC25-46045-2,LINHAGEM,Faixa,8,300,72,1,145
e210bdc3-6728-4c05-9ebf-dc0028834f47,93b4d9cf-73ac-4ba7-9089-2f13c4af0ad1,d75a72f6-fa28-423e-936c-5f46bb6796fa,6e37f26a-6e29-450b-b77e-0d471ba4a684,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M2-204-C-24,Recanto,Sidrolândia,MS,MACRO II,REC 204,2024/25,Safra,10/25/2024,2/27/2025,-21.06344,-55.03496,485,Luiz Neves,SUPERA I2X,BMX SUPERA I2X,CHECK,Faixa,18,300,73,1,140
e2bf3952-2330-490a-bb46-6460b3cb3023,bd942fa3-2fd6-4f2f-9153-0cf3564c9e51,346c530f-e89e-4e36-b984-1c18d22b279b,669a5d5d-a060-4db6-a739-8cc593173ef9,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-D-24,SÍTIO SÃO JOSÉ,Astorga,PR,MACRO II,REC 201,2024/25,Safra,11/9/2024,3/18/2025,-23.281916,-51.747794,700,RAQUEL BARTOLOMEU,FIBRA IPRO,BMX FIBRA IPRO,CHECK,Faixa,25,250,64,1,61
e2d02c9a-d395-4748-8def-882b3977983a,a7a497c5-ada5-4c02-81a1-630c8cb91199,62e42a1c-5f8e-4e24-bd9f-9332f1d80763,f1f1c288-1c85-40a5-9a1f-45be98e6477b,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-F-24,Possa,Coxilha,RS,MACRO I,REC 102,2024/25,Safra,11/22/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SE25-8-037-6,SE25-8-037-6,LINHAGEM,Faixa,27,250,62,1,67
e2d17ab0-2b4f-4bb0-baa2-a8af58d7df88,a09202c2-f0e8-4227-8d31-42f30d0ead47,5c56e287-dd7a-4a5d-adbd-1858f6f80db4,9ac6429e-ec51-4764-a767-7c89528ba0d6,586073f9-041b-4931-9e42-b44975c8b383,M4-401-F-24,Ponte de Pedra,Itiquira,MT,MACRO IV,REC 401,2024/25,Safra,10/28/2024,2/25/2025,-17.1054,-54.7112,485,Tamila Ribeiro,70KA30,70KA30 CE,STINE,Faixa,7,300,70,1,140
e2f6cd9c-74d1-44c0-8399-a915bb3e74ca,367aa894-fe5a-45ed-8e65-58a619703705,bde08f9a-085a-4bf3-903d-09a35e80662c,3c622bdd-1b3d-47d2-af2e-8a548d9b375a,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-C-24,SÍTIO DOS SONHOS,São Miguel do Iguaçu,PR,MACRO II,REC 201,2024/25,Safra,9/25/2024,1/23/2025,-25.2848,-54.1809,300,RAQUEL BARTOLOMEU,SE25-1842-1,SE25-1842-1,LINHAGEM,Faixa,9,250,57,1,83
e32dccec-15f9-4e32-8d21-b3a844b904f0,6b54b493-ef49-4e9a-92b4-004ca16502c7,40088cf1-ea68-4de7-8cff-ee923f600cd4,65aa227c-8cc3-4f07-8e99-68e458e847e4,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-D-24,Água Santa,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,10/28/2024,3/2/2025,-18.68693,-48.70319,845,Fúlvio Gibello,SC25-2871-4,SC25-2871-4,LINHAGEM,Faixa,2,300,64,1,143
e3424d7f-4d42-46de-981b-0d9dd31e951f,47e01037-7e89-4831-9867-4df0da3108f3,1d2eb576-6543-46f2-ba62-0d3628718bd0,193ce1de-1af9-4d38-a44c-0f1a8970adcb,967f1c7d-13a5-48fb-ae7a-6871212afdb0,M5-501-C-24,Fazenda Porteira,Brejinho de Nazaré,TO,MACRO V,REC 501,2024/25,Safra,11/13/2024,3/12/2025,-10.92696,-48.62429,260,Pedro Lucas Ramos,78KA42,78KA42 CE,STINE,Faixa,7,300,78,1,126
e3465d7c-2915-44df-9565-9652ee31e642,b45c8a3d-154c-4642-83bf-9a6c164234a3,07815001-1909-4722-bd11-fb68c6701cb1,7ad26bed-aa41-4b96-82c9-98dd5df4d60d,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-B-24,Fortuna,Costa Rica,MS,MACRO III,REC 301,2024/25,Safra,11/2/2024,2/28/2025,-18.4089,-52.9393,860,Luiz Neves,70KA30,70KA30 CE,STINE,Faixa,12,300,70,1,140
e359a0cc-3502-4256-88a1-d59cc63350cc,a7a497c5-ada5-4c02-81a1-630c8cb91199,908f12b7-9937-4bfb-8a82-a3c5917b281b,f1f1c288-1c85-40a5-9a1f-45be98e6477b,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-F-24,Possa,Coxilha,RS,MACRO I,REC 102,2024/25,Safra,11/22/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC25-73-05-1,SC25-73-05-1,LINHAGEM,Faixa,18,250,59,1,89
e3a602a8-0a8a-4a01-9806-05fbc9fb080d,ba23c99d-5a60-454a-b6cb-53cb22c6beff,0ae70637-5515-4a86-8192-a855d6ac0266,73aa5e8b-f1a4-4489-a5d6-aa53c6b2a9a7,dc5ab980-65ce-4491-9a4b-341e27c4bec3,M4-403-A-24,Córrego Fundo,Água Boa,MT,MACRO IV,REC 403,2024/25,Safra,11/3/2024,3/7/2025,-13.6462318,-52.6649138,450,Maklane Duarte,NC25-51243-8,NC25-51243-8,LINHAGEM,Faixa,25,300,79,1,150
e3a9a534-335f-444a-be00-2b06b5a204ff,ff3477ef-e4a6-4b32-9330-fb746148b538,224ac777-6e18-4959-b2e6-dc4e05433753,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,84KA92,84KA92 CE,DP2,Faixa,32,300,84,1,91
e3cf8842-167c-4baf-845c-07d13f2ec5b5,cda30e04-6e12-4f86-bdab-a464e78ac771,858022e7-72e1-4d61-a7bb-1a85bf2eeabe,cd9e910b-c53e-49f3-991a-2ab0c0f82e74,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-D-24,Fazenda Flora,Sorriso,MT,MACRO IV,REC 402,2024/25,Safra,10/23/2024,2/20/2025,-12.5611,-55.4622,412,Lara Martins,79KA72,79KA72 CE,STINE,Faixa,30,300,79,1,150
e414c7f5-6c4c-4bf1-9398-b1205198a2b1,fcc24962-e841-44d4-bd51-3dbddbd8aa63,b8ddabaf-bf39-46f6-a1dd-b0a25f3f754f,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,NC25-44371-1,NC25-44371-1,LINHAGEM,Faixa,29,300,79,1,123
e41b8d61-814e-4ff6-8ea0-b2276b94eaec,7170c336-a62f-448e-9ced-cafcebb8fe6a,d82c4784-d5a8-47f5-9b6c-0ed24bca4a34,8489999e-b5f5-42d5-9898-8cb0def425f7,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-C-24,Fazenda Carandá II,Nova Mutum,MT,MACRO IV,REC 402,2024/25,Safra,10/21/2024,2/10/2025,-13.5204,-55.3329,500,Lara Martins,NC25-56656-5,NC25-56656-5,LINHAGEM,Faixa,16,300,76,1,109
e45a5579-417a-43e0-8cbe-90340bf0cf87,19b6edb3-0c9d-493c-9879-afc7d6009b92,c5e571cc-6f21-468a-9e94-99e2d92b81a8,65b84748-8a2c-4056-9ae7-d98022f8beb1,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-C-24,Invernadinha Lugar Indaiá,Mineiros,GO,MACRO III,REC 301,2024/25,Safra,10/22/2024,2/17/2025,-17.121477,-51.170811,900,Lucas Pereira,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,37,300,80,1,150
e47eee64-4a7b-4f47-a465-20ec85cdd536,ff3477ef-e4a6-4b32-9330-fb746148b538,84d97cd9-c0bc-4f9d-b9da-9ff09d7ee410,d1989909-ceae-43f1-a8f5-bbd408ab2e20,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-A-24,Fazenda Cajueiro,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/15/2024,3/14/2025,-7.221256,-45.968977,350,Guilherme Leal,B�NUS IPRO,BMX BÖNUS IPRO,CHECK,Faixa,12,300,79,1,82
e491d94b-48d9-40c3-b53c-ebb1e307cb08,fcc24962-e841-44d4-bd51-3dbddbd8aa63,e6c87496-e87a-41ac-8ec9-91b086513883,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,77EA40,77EA40 E,STINE,Faixa,27,300,77,1,117
e49426fc-8b5c-4c59-964c-e209e1ed4caf,224caba5-91ed-4707-8b3a-5790aff5b00e,04d65984-13e7-4b13-9bb5-9c3757aced80,7dd6d2d7-f83f-47be-9967-26fb952c9d5a,428c574c-4a2b-4fc0-ab2d-c5177c7db637,M4-402-J-24,Sitio Cebola,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,10/16/2024,2/9/2025,-12.2005,-56.1044,385,Lara Martins,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,31,300,80,1,121
e500516d-2530-4875-8e1e-2b989622f1f7,5a439ab3-39ed-4170-a454-b23e4722b293,eb336812-c690-42e2-aba1-fcf4a99fc682,1855d4a7-024c-42c0-b0fa-f0a70ced866f,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-E-24,Três Pinheiros,São Gabriel do Oeste,MS,MACRO III,REC 301,2024/25,Safra,10/30/2024,3/12/2025,-19.3191,-54.64512,660,Luiz Neves,80KA72,80KA72 CE,STINE,Faixa,37,300,80,1,146
e5339ae3-da3a-4ea9-b902-442007f1439b,909187fe-e212-4968-8e38-48edb4dd803d,5b835906-cc02-4edd-ac57-c30f7a40dc16,a512ba74-dcc1-4745-8d13-f41d08e99d49,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-I-24,Xíru,Cruz Alta,RS,MACRO I,REC 102,2024/25,Safra,11/21/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,DM 57I52 IPRO,DM 57I52 RSF IPRO,CHECK,Faixa,12,250,57,1,95
e561d87b-7788-4d9d-82e5-8019d59b3616,a7a497c5-ada5-4c02-81a1-630c8cb91199,ce5f0e1c-73b3-456a-a299-71c22a565fb4,f1f1c288-1c85-40a5-9a1f-45be98e6477b,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-F-24,Possa,Coxilha,RS,MACRO I,REC 102,2024/25,Safra,11/22/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,V�NUS CE,BMX VÊNUS CE,CHECK,Faixa,11,250,57,1,96
e569d5d0-4529-4c12-92b1-8ed4e3aaa396,0c0782be-c471-4d35-9390-90d194dc5650,6e877556-fd90-4aa9-b606-d725a46fa1ca,b0787698-f536-40f0-9342-ec7b1c14e62d,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-E-24,VALIDAR AGRO,Cascavel,PR,MACRO II,REC 201,2024/25,Safra,9/29/2024,2/7/2025,-24.981677,-53.349748,780,RAQUEL BARTOLOMEU,ZEUS IPRO,BMX ZEUS IPRO,CHECK,Faixa,6,250,55,1,85
e5d436b5-2851-4360-ab01-a338869f49d9,9dc6d0c6-c344-4d87-960b-0845e61f1e9d,bb6936ec-265a-40b3-99ee-5deb195814c1,07e0b725-7fd4-4193-9c6b-8087e401ac57,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-A-24,Mamona,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,11/12/2024,3/11/2025,0,0,0,Rafael Ribeiro,NC25-41248-5,NC25-41248-5,LINHAGEM,Faixa,16,300,80,1,110
e61e7ceb-316f-41d3-88d6-ed049f92cd66,6b9c3087-3c27-4802-b46a-5b9c64acff35,283479af-4f6f-47a1-b793-5274aeba2651,c49350e4-813d-4d50-993b-c20b88420beb,df4e05ad-5053-463d-a3c3-463d00849eb9,M3-304-B-24,Agrícola Gransafra,Luziânia,GO,MACRO III,REC 304,2024/25,Safra,11/9/2024,3/7/2025,-16.462851,-47.955813,960,Rafael Ribeiro,NC25-96785-6,NC25-96785-6,LINHAGEM,Faixa,6,300,70,1,100
e62e7018-ee33-4dda-ac22-206d1881b488,b0129953-4810-4ba8-a69d-bc1e1bfc66de,1d4ac7e3-752a-4163-bec2-0f344ba90ec7,5a9cc3ee-09d0-43f0-9aee-d79dba23f0a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-B-24,FAZENDA J&J,Mamborê,PR,MACRO II,REC 201,2024/25,Safra,10/14/2024,2/17/2025,-24.337283,-52.697725,665,RAQUEL BARTOLOMEU,V�NUS CE,BMX VÊNUS CE,CHECK,Faixa,11,250,57,1,78
e63680bc-734d-4879-8146-9c8d9387ab3a,df2923ef-d99e-4d84-9ba8-dc64ca0a9406,29649c43-1450-4880-b71d-62d0cd639c32,fef92cc4-2b5a-47fa-bbe6-0b8d89bbfea9,586073f9-041b-4931-9e42-b44975c8b383,M4-401-A-24,Bom Jesus,Pedra Preta,MT,MACRO IV,REC 401,2024/25,Safra,10/31/2024,3/2/2025,-16.7886,-54.1188,724,Tamila Ribeiro,76EA72,76EA72 E,STINE,Faixa,18,300,76,1,120
e6488f06-6a63-4787-8180-ecff47a73021,df2923ef-d99e-4d84-9ba8-dc64ca0a9406,90ba23af-4995-41a2-bbea-b143ba5cffef,fef92cc4-2b5a-47fa-bbe6-0b8d89bbfea9,586073f9-041b-4931-9e42-b44975c8b383,M4-401-A-24,Bom Jesus,Pedra Preta,MT,MACRO IV,REC 401,2024/25,Safra,10/31/2024,3/2/2025,-16.7886,-54.1188,724,Tamila Ribeiro,70KA30,70KA30 CE,STINE,Faixa,7,300,70,1,140
e64ec14d-36aa-429c-a6ad-735547a2e5c9,bd942fa3-2fd6-4f2f-9153-0cf3564c9e51,401d1b03-8942-4dc6-b334-f4e204cd2930,669a5d5d-a060-4db6-a739-8cc593173ef9,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-D-24,SÍTIO SÃO JOSÉ,Astorga,PR,MACRO II,REC 201,2024/25,Safra,11/9/2024,3/18/2025,-23.281916,-51.747794,700,RAQUEL BARTOLOMEU,SC25-8700-3,SC25-8700-3,LINHAGEM,Faixa,19,250,62,1,49
e65fd65f-dd09-4a6f-8613-c6a6089f404c,9dc6d0c6-c344-4d87-960b-0845e61f1e9d,644338fa-8173-4127-8d4e-807de4d7ec49,07e0b725-7fd4-4193-9c6b-8087e401ac57,df4e05ad-5053-463d-a3c3-463d00849eb9,M4-405-A-24,Mamona,Correntina,BA,MACRO IV,REC 405,2024/25,Safra,11/12/2024,3/11/2025,0,0,0,Rafael Ribeiro,NC25-67354-3,NC25-67354-3,LINHAGEM,Faixa,21,300,82,1,110
e6614996-0fdd-4274-85b2-44f1a18b9f08,37178bfc-5d77-4b64-b5c3-1d737eda19a1,04d65984-13e7-4b13-9bb5-9c3757aced80,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,10/13/2024,2/6/2025,-11.832869,-56.129577,380,Luiz Penna,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,31,300,80,1,118
e681a6df-437d-45dc-bca6-1481de954d5a,fcc24962-e841-44d4-bd51-3dbddbd8aa63,012e44cb-52d9-4982-945f-b2b5658da73e,7001996a-2024-4068-bad3-bb65e80b77d3,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-C-24,Nossa Senhora Aparecida,Araguari,MG,MACRO III,REC 303,2024/25,Safra,10/23/2024,3/1/2025,-18.7335,-47.98095,950,Fúlvio Gibello,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,16,300,73,1,133
e68ac388-87f0-413f-afb0-430dc63d444b,045e37d6-6e4a-41a8-8fe6-480f64f748bb,a58ec8f4-685c-404e-ae02-2b2b746efa3f,b7a51078-c01a-43ff-8374-612f3d87e686,586073f9-041b-4931-9e42-b44975c8b383,M4-401-E-24,Piratini,Primavera do Leste,MT,MACRO IV,REC 401,2024/25,Safra,10/26/2024,2/22/2025,-15.5343,-54.6106,630,Tamila Ribeiro,DM 73I75 IPRO,DM 73I75 RSF IPRO,CHECK,Faixa,10,300,73,1,86
e6b3c1ca-fb71-44a3-9445-d082cf60118a,b0129953-4810-4ba8-a69d-bc1e1bfc66de,8819af4b-93a5-4c7e-9c02-39f6012f1199,5a9cc3ee-09d0-43f0-9aee-d79dba23f0a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-B-24,FAZENDA J&J,Mamborê,PR,MACRO II,REC 201,2024/25,Safra,10/14/2024,2/17/2025,-24.337283,-52.697725,665,RAQUEL BARTOLOMEU,SC24-210173-05,SC24-210173-05,LINHAGEM,Faixa,19,250,59,1,79
e74d6e66-eb3d-4e7e-8815-01f94659531f,37178bfc-5d77-4b64-b5c3-1d737eda19a1,9367cdef-ae52-457a-8fb6-ef316ecaae7e,cb98811e-0700-4187-83f9-09f6e3219375,35b90f23-8b54-40ef-ba56-fefd341a9878,M4-402-K-24,fazenda Bom Jesus,Ipiranga do Norte,MT,MACRO IV,REC 402,2024/25,Safra,10/13/2024,2/6/2025,-11.832869,-56.129577,380,Luiz Penna,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,34,300,80,1,116
e74e0fe1-383e-4684-b5e1-4526d18a9a3a,cef40eb7-530a-4952-b16d-79fb93e9e75f,5a7f60d1-a3a5-4512-b5b7-9d9df461aae9,99a40bd5-b361-4b2b-93e7-1e3564984990,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-C-24,Costa Beber,Santo Augusto,RS,MACRO I,REC 102,2024/25,Safra,11/20/2024,4/14/2025,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC25-50-06-2,53KA33 CE,DP2,Faixa,1,250,53,1,91
e76fc9b8-a357-4942-8128-8df64866e6f2,8ba89675-c658-4332-bf8c-0f203d3e6222,75934f0b-5b84-4152-a373-29eb9658e9f8,1794571f-ac33-4857-a2a7-d7af26e558de,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-B-24,Fazenda Chapadão da Serra,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/16/2024,3/13/2025,-7.768598,-45.627585,449,Guilherme Leal,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,18,300,80,1,122
e7871be9-dcba-4356-a2c6-5e41da990939,fc79edcc-dd11-4635-b4d7-417a9a180920,ebc48aa8-89eb-4534-b2d3-fb078c808574,273ef1df-bacf-47a2-8337-6c7795a89bec,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-301-D-24,São Tomaz Douradinho_RV,Rio Verde,GO,MACRO III,REC 301,2024/25,Safra,10/31/2024,2/21/2025,-17.926627,-50.420948,600,Lucas Pereira,OLIMPO IPRO,BMX OLIMPO IPRO,CHECK,Faixa,30,300,79,1,140
e7d5a5ff-0e8c-4c14-829b-dfee8e5d2a47,d335f636-b754-43c3-a2d1-7f1f126c8dc1,c0a81f1d-c06f-4b65-bbda-73ef14c7f828,36a5f5db-1493-4901-9b84-4f1f67c8da46,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-G-24,Sementes ROOS,Não-Me-Toque,RS,MACRO I,REC 102,2024/25,Safra,11/14/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC25-2421-4,SC25-2421-4,LINHAGEM,Faixa,23,250,62,1,68
e7e24a82-a9d5-4ee6-a2f2-7762c8348026,ffc66935-b507-4d0e-992a-3675aea567c5,177b12d2-502f-4376-9b9c-c2099dce6381,d9b6c3c4-70f8-44d5-8824-1029ff5b0c55,fd6a17f2-2d5a-46b9-ad69-4f3d7816b53a,M4-402-H-24,Lajeada ,Campos de Júlio,MT,MACRO IV,REC 402,2024/25,Safra,10/9/2024,2/13/2025,-14.0275,-59.190277,660,Milena Goulart,GUEPARDO,BMX GUEPARDO IPRO,CHECK,Faixa,1,300,67,1,135
e7f9098e-1fa7-4ee8-b9d3-4d1a8313295d,3e1c0fb7-9d42-4134-ba92-78f2bf45d31d,d766d558-7e60-41cd-a0f3-6dbf3e107fde,c3138c6d-17bc-4363-ba33-07b620421254,12351e76-eed4-41fb-bf16-99fb41d513a8,M3-302-A-24,Corrego do cédro_SHG,Santa Helena de Goiás,GO,MACRO III,REC 302,2024/25,Safra,10/31/2024,2/25/2025,-17.847696,-50.720696,500,Lucas Pereira,NC25-51243-8,NC25-51243-8,LINHAGEM,Faixa,29,300,79,1,130
e8053466-f376-4c7f-804b-e05aaeb9bb16,b0129953-4810-4ba8-a69d-bc1e1bfc66de,b778a452-1bd1-422e-bf12-2e14f29aa2ff,5a9cc3ee-09d0-43f0-9aee-d79dba23f0a6,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M2-201-B-24,FAZENDA J&J,Mamborê,PR,MACRO II,REC 201,2024/25,Safra,10/14/2024,2/17/2025,-24.337283,-52.697725,665,RAQUEL BARTOLOMEU,SC25-2871-4,SC25-2871-4,LINHAGEM,Faixa,30,250,64,1,83
e82650a7-ff84-422c-a61e-eba5e697b65f,909187fe-e212-4968-8e38-48edb4dd803d,3e7e92ea-2c77-495c-b420-bdc86599866e,a512ba74-dcc1-4745-8d13-f41d08e99d49,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-I-24,Xíru,Cruz Alta,RS,MACRO I,REC 102,2024/25,Safra,11/21/2024,,0,0,0,ANDRE LUIS DOS SANTOS RITTER,SC25-F-448-6,SC25-F-448-6,LINHAGEM,Faixa,16,250,59,1,68
e866c02a-f94a-440b-9578-2ecba066b520,e662ef65-d0ef-4abe-aeb5-129a0402a352,580e9d6e-e859-40f9-bd15-f110953ae900,bb22e0fd-b253-47a6-b47a-ca1e9aa0741b,586073f9-041b-4931-9e42-b44975c8b383,M4-401-D-24,Modelo,Rondonópolis,MT,MACRO IV,REC 401,2024/25,Safra,10/30/2024,3/5/2025,-16.6964,-54.6429,534,Tamila Ribeiro,SPARTA I2X,BMX SPARTA I2X,CHECK,Faixa,34,300,80,1,115
e873c65a-c895-491a-ac7d-8a71bd37c0d5,ecbdddd6-1d94-4594-973b-27f536913c75,6fd12577-bf14-4881-b8ef-f8541f29c844,c6036815-7d7e-49a4-848c-4d7d8103ffb1,586073f9-041b-4931-9e42-b44975c8b383,M4-401-C-24,Mariana,Campo Verde,MT,MACRO IV,REC 401,2024/25,Safra,10/25/2024,2/21/2025,-15.3624,-55.1638,630,Tamila Ribeiro,NC25-41893-3,NC25-41893-3,LINHAGEM,Faixa,9,300,73,1,136
e8973cde-ac10-4910-81f0-72584e4b0fb6,6b54b493-ef49-4e9a-92b4-004ca16502c7,cc9b214d-437a-4523-8dc7-5250267756eb,65aa227c-8cc3-4f07-8e99-68e458e847e4,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-D-24,Água Santa,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,10/28/2024,3/2/2025,-18.68693,-48.70319,845,Fúlvio Gibello,OLIMPO IPRO,BMX OLIMPO IPRO,CHECK,Faixa,32,300,79,1,123
e8b4e0ac-68ed-4898-8f38-4e93cf980d27,8ba89675-c658-4332-bf8c-0f203d3e6222,f792aad5-a847-4f3e-aff3-0187c1fc3f6e,1794571f-ac33-4857-a2a7-d7af26e558de,d33a313f-61f2-4e0b-b04c-ad12b9ec7534,M5-501-B-24,Fazenda Chapadão da Serra,Balsas,MA,MACRO V,REC 501,2024/25,Safra,11/16/2024,3/13/2025,-7.768598,-45.627585,449,Guilherme Leal,NC25-62377-7,NC25-62377-7,LINHAGEM,Faixa,17,300,80,1,122
e8beba91-697f-411a-82cf-e04f6c1e1ec3,b45c8a3d-154c-4642-83bf-9a6c164234a3,c9bf6851-830d-442b-8ca4-dfbfceb6b3a8,7ad26bed-aa41-4b96-82c9-98dd5df4d60d,b3c863ab-5a70-433e-8f85-d3b2b695e14b,M3-301-B-24,Fortuna,Costa Rica,MS,MACRO III,REC 301,2024/25,Safra,11/2/2024,2/28/2025,-18.4089,-52.9393,860,Luiz Neves,NEO 710 IPRO,NEO 710 IPRO,CHECK,Faixa,13,300,71,1,140
e8ef4362-8401-449a-b7bb-1dcfce2a65fe,c64e4670-9133-45e5-ba6d-ea5ff23836ac,fd297e25-ada3-439a-b606-25bc0b0e934f,e3909023-2d56-4ae7-b894-d1eed27c1ded,83e6b5e4-067e-48da-afd6-9fc9fd326829,M1-102-A-24,Bela Vista,Coronel Barros,RS,MACRO I,REC 102,2024/25,Safra,11/17/2024,4/5/2025,0,0,0,ANDRE LUIS DOS SANTOS RITTER,DM 66I68 IPRO,DM 66I68 RSF IPRO,CHECK,Faixa,33,250,66,1,72
e906f5f6-d3aa-4903-9e9e-07ce3a0b460b,df2923ef-d99e-4d84-9ba8-dc64ca0a9406,1200784b-c865-4d52-95cd-28fd28e927be,fef92cc4-2b5a-47fa-bbe6-0b8d89bbfea9,586073f9-041b-4931-9e42-b44975c8b383,M4-401-A-24,Bom Jesus,Pedra Preta,MT,MACRO IV,REC 401,2024/25,Safra,10/31/2024,3/2/2025,-16.7886,-54.1188,724,Tamila Ribeiro,NC25-41248-8,NC25-41248-8,LINHAGEM,Faixa,31,300,80,1,130
e911f658-8c19-4b64-91df-0f075e942a3d,b5e8e2a0-4417-46c9-b7eb-bdbfe9bce4e8,2a285d44-e7c3-4667-ac77-36db9206dff1,b2298c08-7619-43c0-9f79-bbceafe8dbc4,2fef9e92-3c2b-45a5-8f3f-2eb28550da94,M1-103-A-24,FAPA AGRÁRIA,Guarapuava,PR,MACRO I,REC 103,2024/25,Safra,11/12/2024,4/3/2025,-25.32376,-51.29328,1150,RAQUEL BARTOLOMEU,SC25-50-06-2,53KA33 CE,DP2,Faixa,1,250,53,1,88
e91f1390-382f-4405-8c45-28ca64c4004d,6b54b493-ef49-4e9a-92b4-004ca16502c7,32780ae4-ea48-4e96-b216-ec08034fa598,65aa227c-8cc3-4f07-8e99-68e458e847e4,7e3a92bf-2ddd-4c2a-a9a1-7ee7b42924db,M3-303-D-24,Água Santa,Tupaciguara,MG,MACRO III,REC 303,2024/25,Safra,10/28/2024,3/2/2025,-18.68693,-48.70319,845,Fúlvio Gibello,NC25-57837-6,NC25-57837-6,LINHAGEM,Faixa,21,300,76,1,147
